Player,School,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,LNG,TD,FF
Glendon Miller,MD,DB,21,4,25,0.0,0,3,2,15,0,0
Aedan Seiuli,NEV,DB,16,9,25,0.0,55,2,0,0,0,0
Shane Bonner,OHIO,DE,14,11,25,3.5,0,0,1,21,1,0
Owen Pewee,UTSA,LB,17,8,25,1.0,0,1,1,0,0,0
Marcus Williams,RICE,S,15,10,25,0.0,0,1,0,0,0,0
Torrie Cox Jr.,OHIO,CB,12,13,25,1.5,3,0,1,22,0,1
Jesse Evans,LT,DL,13,12,25,2.5,0,1,0,0,0,0
Corey Yeoman,TEM,LB,14,11,25,0.5,11,0,0,0,0,0
Gabe Jacas,ILL,LB,18,7,25,2.0,78,1,0,0,0,0
Zion Young,MSU,DL,8,17,25,1.5,0,0,0,0,0,0
T.J. Parker,CLEM,DE,13,12,25,4.0,33,1,0,0,0,0
Silas Walters,M-OH,DB,10,15,25,1.0,27,0,0,0,0,0
Dashaun Peele,NAVY,CB,13,12,25,0.0,0,3,3,42,0,0
Tim Grant-Randall,EMU,DL,10,15,25,1.5,24,1,0,0,0,0
EJ Green,ODU,LB,6,19,25,0.0,0,0,1,0,0,0
Sone Aupiu,NMSU,LB,19,6,25,2.0,54,0,0,0,0,2
Jerome Gaillard Jr.,AFA,DB,17,8,25,0.0,0,1,0,0,0,0
Isaiah Green,WMU,DL,12,13,25,2.0,0,4,0,0,0,0
Rasheed Reason,ODU,CB,15,10,25,0.0,0,6,1,0,0,0
Tupu Alualu,SDSU,DL,12,13,25,3.0,12,0,0,0,0,0
Jordan Branch,MTSU,DL,5,19,24,0.0,0,3,0,0,0,0
Antonio Grier,ARK,LB,7,17,24,0.0,0,0,1,25,1,0
Braelen Oliver,GT,LB,7,17,24,0.0,0,1,0,0,0,0
Malik Dunlap,TTU,DB,21,3,24,0.0,14,1,3,56,1,0
Caleb Okechukwu,SYR,DL,12,12,24,2.0,0,0,0,0,0,0
DaShon Bussell,WMU,CB,14,10,24,1.0,10,1,0,0,0,0
Jerquavion Mahone,TEM,DL,12,12,24,0.0,0,0,0,0,0,0
Alex Johnson,UCLA,DB,16,8,24,0.0,10,3,4,37,0,0
Steven Comstock,FRES,DB,16,8,24,0.0,0,1,0,0,0,0
Josh Ahern,UVA,LB,14,10,24,0.0,0,1,1,17,0,0
Chike Anigbogu,RICE,S,17,7,24,2.0,13,0,0,0,0,1
Donnell Brown,MD,DL,12,12,24,3.0,89,0,2,19,0,0
Storm Duck,LOU,DB,17,7,24,0.0,0,3,0,0,0,0
Kevin Swint,GAST,LB,17,7,24,4.0,0,0,0,0,0,1
Omari Thomas,TENN,DL,13,11,24,1.0,17,0,0,0,0,0
Jaylen Harrell,MICH,DE,10,14,24,4.5,5,0,0,0,0,2
Jordan Botelho,ND,DL,14,10,24,3.0,8,0,0,0,0,0
Kristin Booth,USM,DE,10,14,24,2.0,0,0,0,0,0,0
Dywan Griffin,UTSA,CB,17,7,24,0.0,0,2,1,7,0,2
Nusi Malani,WSU,DL,10,14,24,3.0,0,1,0,0,0,0
Jarius Reimonenq,JMU,S,12,12,24,1.0,0,4,1,1,0,1
Ricky Correia,CAL,DL,6,18,24,1.0,11,0,0,0,0,0
Lorando Johnson,ARK,DB,16,8,24,1.0,0,3,1,20,1,0
George Rooks,BC,DL,11,13,24,1.5,12,0,0,0,0,0
Loronzo Thompson,UNT,CB,18,6,24,0.0,36,2,0,0,0,0
Melvin Swindle II,EMU,DL,6,18,24,0.0,0,0,0,0,0,0
Kool-Aid McKinstry,ALA,DB,18,6,24,0.0,0,6,0,0,0,0
Torey Richardson,UTEP,CB,17,7,24,0.5,0,5,1,0,0,0
Issiah Nixon,SHSU,LB,17,7,24,4.0,0,1,0,0,0,1
D.J. Woodbury,TEM,LB,10,14,24,0.0,0,0,0,0,0,0
Jyaire Stevens,BUFF,DE,11,13,24,0.0,0,2,0,0,0,0
Torren Union,NMSU,S,16,8,24,0.0,0,0,1,0,0,1
Austin Goffney,ULM,LB,6,18,24,0.0,0,1,1,30,0,0
Alphonso Taylor,ASU,DB,14,10,24,0.0,0,0,0,0,0,0
Sebastian Benjamin,WKU,LB,12,12,24,3.0,0,0,0,0,0,0
Chance Main,TXST,DE,8,16,24,1.5,1,0,0,0,0,0
Cole Joyce,USU,LB,9,15,24,2.0,0,0,0,0,0,0
Marcus Bradley,MASS,DE,11,13,24,1.0,7,0,0,0,0,0
Davion Rhodes,GASO,DL,9,15,24,1.0,88,2,0,0,0,0
Kendy Charles,LIB,DT,9,15,24,3.0,16,0,0,0,0,0
DJ Arkansas,RICE,LB,16,8,24,0.0,0,0,0,0,0,0
Josaiah Stewart,MICH,DE,12,12,24,4.5,0,0,0,0,0,0
Tyrell Raby,MTSU,CB,21,3,24,0.0,0,6,2,18,0,0
Josh Ellison,MEM,DL,16,8,24,1.0,29,0,0,0,0,0
Tyler Baron,TENN,DL,14,10,24,5.0,0,2,0,0,0,0
Bryson Eason,TENN,DL,8,16,24,1.0,14,1,0,0,0,0
Brian George,HOU,DB,16,8,24,0.0,0,1,0,0,0,0
Anthony Franklin,STAN,DL,11,13,24,2.5,0,0,0,0,0,0
Isaiah Downes,SHSU,DB,16,8,24,0.0,0,1,0,0,0,1
Alec Bryant,ILL,LB,8,16,24,0.5,20,0,0,0,0,0
Dion Wilson Jr.,NMSU,DT,14,10,24,1.0,0,0,0,0,0,0
Benjamin Morrison,ND,CB,20,4,24,0.0,12,9,2,0,0,0
Austin Brown,WIS,S,17,7,24,1.0,0,2,0,0,0,0
Jayden Bellamy,SYR,DB,19,5,24,0.0,9,1,1,23,1,0
Jeremiah Earby,CAL,DB,18,6,24,0.0,0,6,1,36,0,0
Jake Clifton,KSU,LB,17,7,24,0.0,21,0,0,0,0,0
Corey Gordon Jr.,BAY,S,15,9,24,0.0,0,4,0,0,0,0
Keldric Faulk,AUB,DL,13,11,24,0.0,0,1,0,0,0,0
Isaiah Coe,OU,DL,6,18,24,0.0,0,0,0,0,0,0
AJ Odums,UTEP,CB,16,8,24,0.0,15,7,0,0,0,0
Lu Tillery,ULM,CB,15,9,24,0.0,0,3,1,14,0,0
Sterling Webb,NMSU,DT,8,16,24,3.5,0,0,0,0,0,0
Jayven Anderson,UNT,S,19,5,24,0.0,0,0,0,0,0,0
Braylan Lovelace,PITT,LB,10,14,24,0.0,0,0,0,0,0,0
Mike Smith Jr.,BAY,LB,17,7,24,1.0,0,1,0,0,0,0
Casey Larkin,ARMY,DB,15,9,24,0.0,10,1,0,0,0,0
Botros Alisandro,PUR,DB,15,9,24,0.0,0,1,1,16,0,0
Justin Rhodes,GASO,DL,12,12,24,1.5,16,2,0,0,0,1
Camryn Bracha,FRES,DB,13,11,24,1.5,18,1,0,0,0,0
DJ Schramm,BOIS,LB,12,11,23,0.0,0,0,0,0,0,0
Daniel Okpoko,SDSU,DL,10,13,23,1.0,0,3,0,0,0,0
Reggie Pearson,OU,DB,14,9,23,0.0,5,0,1,12,0,0
Jack Sape,BALL,DL,10,13,23,2.0,8,0,0,0,0,0
Elijah McAllister,AUB,LB,7,16,23,1.0,0,1,0,0,0,0
Kam Butler,UVA,DE,16,7,23,3.5,0,0,0,0,0,0
Marquis Williams,PITT,DB,14,9,23,0.0,0,2,1,2,0,0
Davion Williams,WKU,DB,14,9,23,0.0,0,2,1,0,0,0
Julian Barnett,MEM,DB,16,7,23,0.0,6,2,0,0,0,0
Sheridan Jones,CLEM,CB,15,8,23,0.0,0,1,1,0,0,0
Nicktroy Fortune,UTSA,CB,18,5,23,0.0,12,6,2,14,0,0
Kevin Hester Jr.,UNC,DL,11,12,23,0.0,36,0,0,0,0,0
Deandre Jules,PITT,DL,13,10,23,2.0,0,0,0,0,0,1
Lama Lavea,AKR,DL,7,16,23,0.0,0,0,0,0,0,0
TQ Newsome,USM,LB,8,15,23,0.5,3,0,0,0,0,0
Rason Williams II,LT,DL,7,16,23,2.5,0,0,0,0,0,0
Javon Denis,GAST,DE,12,11,23,3.0,4,0,0,0,0,0
Sean Martin,WVU,DL,11,12,23,1.0,55,0,0,0,0,0
Chris Russell Jr.,TA&M,LB,14,9,23,2.0,22,0,1,0,1,0
Jalen Logan-Redding,MINN,DL,15,8,23,2.5,0,0,0,0,0,0
Cornell Wheeler,KU,LB,17,6,23,1.0,18,0,1,6,0,1
Jay Toia,UCLA,DL,15,8,23,1.0,23,1,0,0,0,0
Morven Joseph,FAU,LB,9,14,23,2.5,0,0,0,0,0,0
Shawn Collins,APP,DE,6,17,23,2.5,-6,0,0,0,0,0
Shamar McCollum,GAST,LB,9,14,23,0.0,24,0,0,0,0,0
Taurean Carter,ARK,DL,5,18,23,1.0,0,0,0,0,0,0
Ja'Len Sims,USM,LB,9,14,23,2.0,11,0,0,0,0,0
D.J. Harris,USF,DE,11,12,23,0.0,0,0,0,0,0,0
Kyler Fisher,IOWA,LB,16,7,23,1.0,23,1,0,0,0,1
Bryan Massey,SMU,S,16,7,23,0.0,0,0,0,0,0,1
D'Andre Ragin,TOL,LB,10,13,23,2.5,5,0,0,0,0,0
Tyson Russell,VAN,CB,16,7,23,0.0,0,1,1,0,0,0
Dom Jones,CSU,DB,17,6,23,0.0,15,3,2,0,0,0
Cale Sanders Jr.,SMU,S,15,8,23,0.0,0,5,1,15,0,1
Isaac Walker,GASO,DL,12,11,23,6.0,13,6,0,0,0,5
Sai'vion Jones,LSU,DE,6,17,23,1.5,0,2,0,0,0,0
Joshua Farmer,FSU,DL,8,15,23,3.5,6,2,0,0,0,1
Kyonte Hamilton,RUTG,DL,7,16,23,0.0,0,0,0,0,0,0
Terry Lockett,SYR,DL,12,11,23,0.0,1,2,0,0,0,0
Mikai Gbayor,NEB,LB,11,12,23,0.5,0,0,0,0,0,0
Evan Slocum,WAKE,DB,18,5,23,0.0,1,1,1,56,0,0
Dani Dennis-Sutton,PSU,DE,15,8,23,3.5,0,1,0,0,0,2
Eavan Gibbons,NAVY,DE,11,12,23,0.0,8,0,0,0,0,0
Al'zillion Hamilton,FRES,DB,16,7,23,0.0,0,5,2,0,0,0
Elijah Roberts,SMU,DE,14,9,23,8.5,0,1,0,0,0,1
Tim Smith,ALA,DL,8,15,23,2.0,0,0,0,0,0,0
James Thompson Jr.,WIS,DE,15,8,23,3.0,36,1,0,0,0,0
Jayden Williams,FAU,CB,15,8,23,0.0,0,1,1,0,0,0
Cashius Howell,BGSU,LB,13,10,23,9.5,3,1,0,0,0,1
Antonio Watts,LOU,LB,14,9,23,1.0,0,0,0,0,0,1
Chris Johnson,SDSU,CB,12,11,23,0.0,0,0,0,0,0,1
Javien Toviano,LSU,S,13,10,23,0.0,49,1,0,0,0,0
Leon Jones,ARST,CB,15,8,23,0.0,8,3,0,0,0,0
Nathan Latu,OKST,DE,9,14,23,2.0,0,0,0,0,0,1
Kyle Lewis,ARMY,DL,10,13,23,1.0,20,0,0,0,0,1
BJ Sculark,NMSU,CB,15,8,23,0.0,0,3,0,0,0,0
Jahlil Florence,ORE,DB,18,5,23,1.0,0,1,1,0,0,0
Bam Martin-Scott,SC,LB,14,9,23,2.0,0,1,0,0,0,0
Jaylen Smith,UNT,LB,15,8,23,0.0,31,0,1,0,0,1
Jamari Bellamy,AFA,DB,13,10,23,0.0,0,3,1,1,0,0
Tao Johnson,UTAH,CB,12,11,23,0.0,23,4,0,0,0,0
Khalil Barnes,CLEM,S,19,4,23,0.0,0,3,2,4,0,2
Carson Willich,ISU,LB,11,12,23,0.0,0,0,0,0,0,1
Brodarius Lewis,USM,DT,7,16,23,1.0,0,0,0,0,0,0
Juan Lua,MASS,S,14,9,23,0.0,0,4,2,0,0,0
KK Meier,NEV,DB,15,8,23,0.0,10,4,1,98,1,1
Jamaree Caldwell,HOU,DL,19,4,23,5.5,0,0,0,0,0,1
Devon Lynch,WKU,LB,14,9,23,0.0,29,0,0,0,0,0
Jermod McCoy,ORST,DB,9,14,23,0.0,0,5,2,17,0,0
David Reese,CAL,LB,13,9,22,4.0,0,2,0,0,0,2
Raymond Scott,FRES,LB,10,12,22,0.0,64,1,0,0,0,0
Layton Jordan,TEM,LB,12,10,22,2.5,0,0,0,0,0,0
Ovie Oghoufo,LSU,DE,10,12,22,0.0,23,1,0,0,0,1
Tyler Potts,BALL,DB,15,7,22,1.0,0,3,2,6,0,1
Chris Mills,TXST,CB,14,8,22,0.0,0,4,0,0,0,0
Kurott Garland,TENN,DL,13,9,22,2.0,0,0,0,0,0,0
Shemar Bartholomew,GASO,DB,17,5,22,0.0,30,11,1,0,0,2
Noah Pierre,IU,DB,16,6,22,1.0,0,2,0,0,0,0
Jamall Hickbottom,USA,DL,8,14,22,0.5,0,0,0,0,0,1
Jowon Briggs,CIN,DE,7,15,22,2.0,0,0,0,0,0,0
Nalu Emerson,HAW,LB,15,7,22,1.0,10,0,0,0,0,1
Myles Jernigan,CAL,LB,11,11,22,1.0,0,1,1,8,0,2
Steve Linton,TTU,LB,13,9,22,3.0,100,0,0,0,0,2
Alex Merritt,EMU,DL,5,17,22,0.0,0,1,0,0,0,0
Jeramy Passmore,FIU,DL,10,12,22,2.5,70,0,0,0,0,0
Jaylen Pate,NU,DL,10,12,22,1.0,0,0,0,0,0,1
Kori Roberson Jr.,SMU,DT,11,11,22,2.5,0,0,1,16,1,0
Mike Sainristil,MICH,DB,10,12,22,1.0,17,4,3,72,2,0
Khali Saunders,KENT,LB,9,13,22,0.0,57,1,1,0,0,0
Ja'Quan Sheppard,MD,DB,20,2,22,0.0,0,6,0,0,0,0
Avery Helm,TCU,CB,15,7,22,1.0,26,4,0,0,0,1
Ali Saad,BGSU,DL,12,10,22,1.5,0,0,0,0,0,2
Devonte Golden-Nelson,AKR,CB,15,7,22,0.0,22,1,2,50,1,0
Christopher Townsel,USF,DB,15,7,22,0.0,0,1,0,0,0,0
Kris Jenkins,MICH,DL,8,14,22,1.5,16,0,1,9,0,0
Isaiah Gibson Sr.,MRSH,DL,3,19,22,0.5,0,1,0,0,0,0
DeAndre Dingle-Prince,APP,DE,6,16,22,0.0,6,0,0,0,0,0
Kobee Minor,IU,DB,16,6,22,0.0,0,4,0,0,0,0
Shane Lee,USC,LB,10,12,22,1.0,20,0,0,0,0,0
Byron Murphy II,TEX,DL,9,13,22,3.5,0,0,0,0,0,0
Solomon Brown,BUFF,CB,12,10,22,0.0,4,0,0,0,0,0
Jack Daly,FIU,DL,7,15,22,1.5,0,1,0,0,0,0
Mekhi Wingo,LSU,DT,9,13,22,2.5,2,0,0,0,0,0
Patrick Payton,FSU,DL,15,7,22,3.0,0,6,0,0,0,1
Anwar Sparrow,SYR,LB,16,6,22,2.0,4,1,0,0,0,1
Jordan Thompson,RUTG,DL,7,15,22,0.0,0,0,1,2,0,0
Jeremiah Peters,TOL,LB,12,10,22,3.5,7,0,0,0,0,1
Elijah Rikard,CMU,DB,13,9,22,0.0,0,1,1,0,0,0
Evan Branch-Haynes,BGSU,DL,10,12,22,0.5,0,1,0,0,0,0
Amarian Williams,LIB,CB,14,8,22,0.0,0,2,0,0,0,0
Zion Branch,USC,S,15,7,22,0.0,43,0,0,0,0,1
Gentry Williams,OU,DB,15,7,22,0.0,28,1,3,11,0,0
Jereme Robinson,KU,DL,20,2,22,4.5,0,6,0,0,0,0
Michal Antoine Jr.,FAU,DB,14,8,22,0.0,0,2,0,0,0,0
Caleb Fox,TCU,DL,10,12,22,2.0,29,0,0,0,0,0
Joshua Eaton,TXST,CB,18,4,22,0.0,0,6,0,0,0,0
Kyler Drake,UNM,DE,8,14,22,1.5,0,0,0,0,0,0
Tre Colbert,MD,DL,10,12,22,3.0,0,0,0,0,0,1
Malachi Lawrence,UCF,DE,16,6,22,6.5,11,1,0,0,0,0
Tacario Davis,ARIZ,CB,11,11,22,0.0,0,12,1,0,0,0
Paul Oyewale,TCU,DL,12,10,22,3.0,0,0,0,0,0,0
Bryan Thomas Jr.,SC,DE,12,10,22,1.0,0,0,0,0,0,1
Jordan Phillips,MD,DL,12,10,22,0.0,12,0,0,0,0,0
Wade Woodaz,CLEM,LB,12,10,22,4.0,0,0,2,59,1,0
Kelby Collins,FLA,DE,5,17,22,1.5,13,1,0,0,0,1
Mason Graham,MICH,DL,14,8,22,1.5,42,0,0,0,0,1
Blake Mangelson,BYU,DE,8,14,22,0.5,0,2,0,0,0,0
Tanner Wall,BYU,S,8,14,22,0.0,19,0,0,0,0,0
Jonathan Thompson,CIN,LB,12,10,22,0.0,5,0,0,0,0,0
NuNu Campbell,TLSA,CB,16,6,22,0.0,0,3,0,0,0,0
Keanu Tanuvasa,UTAH,DT,7,15,22,2.0,0,0,0,0,0,1
Vontroy Malone,TLSA,DL,6,16,22,1.5,21,0,0,0,0,0
Wyatt Gedeon,CCU,LB,10,12,22,1.5,17,0,0,0,0,0
Elijah Deravil,TEM,S,14,8,22,0.0,0,1,0,0,0,0
Kam Butler,UVA,DE,16,7,23,3.5,0,0,0,0,0,0
Marquis Williams,PITT,DB,14,9,23,0.0,0,2,1,2,0,0
Jonah Kahahawai-Welch,HAW,DL,16,7,23,2.5,9,2,0,0,0,0
Matthew Tago,SJSU,LB,8,15,23,0.0,0,3,1,15,0,0
Elijah Shelton,UNLV,LB,15,8,23,1.0,0,0,0,0,0,2
Sheridan Jones,CLEM,CB,15,8,23,0.0,0,1,1,0,0,0
De'Monte Russell,MSST,DE,4,19,23,1.0,0,1,0,0,0,0
Brandon Dorlus,ORE,DE,13,10,23,5.0,0,5,0,0,0,0
Nicktroy Fortune,UTSA,CB,18,5,23,0.0,0,6,2,14,0,0
Myles Jernigan,CAL,LB,12,11,23,1.0,0,1,1,8,0,2
Deandre Jules,PITT,DL,13,10,23,2.0,10,0,0,0,0,1
Lama Lavea,AKR,DL,7,16,23,0.0,0,0,0,0,0,0
Rason Williams II,LT,DL,7,16,23,2.5,0,0,0,0,0,0
Van Fillinger,UTAH,DE,15,8,23,2.5,0,0,0,0,0,1
Ruke Orhorhoro,CLEM,DT,11,12,23,4.0,0,1,0,0,0,0
Cornell Wheeler,KU,LB,17,6,23,1.0,88,0,1,6,0,1
Tommi Hill,NEB,DB,15,8,23,0.0,0,6,3,13,0,0
Gavin Meyer,WYO,NT,10,13,23,0.0,37,0,0,0,0,0
Rayshaun Benny,MICH,DL,13,10,23,1.0,17,1,0,0,0,1
DeAndre Dingle-Prince,APP,DE,7,16,23,0.0,0,0,0,0,0,0
Shawn Collins,APP,DE,6,17,23,2.5,4,0,0,0,0,0
D.J. Harris,USF,DE,11,12,23,0.0,0,0,0,0,0,0
Jordan Huff,ECU,DB,15,8,23,0.0,4,2,0,0,0,0
Kyler Fisher,IOWA,LB,16,7,23,1.0,0,1,0,0,0,1
D'Andre Ragin,TOL,LB,10,13,23,2.5,0,0,0,0,0,0
Tyson Russell,VAN,CB,16,7,23,0.0,0,1,1,0,0,0
Jack Daly,FIU,DL,8,15,23,1.5,2,1,0,0,0,0
Bralyn Lux,TTU,DB,21,2,23,0.0,0,7,0,0,0,0
Braylon Ryan,CCU,DL,8,15,23,0.0,0,0,0,0,0,2
Denzel Daxon,ILL,DL,8,15,23,0.0,0,0,0,0,0,0
Kamden Garrett,BYU,CB,12,11,23,0.0,11,3,1,0,0,0
Aidan Hubbard,NU,DL,16,7,23,6.0,0,1,0,0,0,0
Anwar Sparrow,SYR,LB,17,6,23,2.0,0,1,0,0,0,1
Jordan Thompson,RUTG,DL,8,15,23,0.0,0,0,1,2,0,0
Mikai Gbayor,NEB,LB,11,12,23,0.5,8,0,0,0,0,0
Tommy Akingbesote,MD,DL,12,11,23,0.0,0,1,0,0,0,0
Dani Dennis-Sutton,PSU,DE,15,8,23,3.5,11,1,0,0,0,2
Jereme Robinson,KU,DL,21,2,23,4.5,0,6,0,0,0,0
Justin Hodges,ARST,CB,17,6,23,0.0,22,4,0,0,0,0
Kyler Drake,UNM,DE,9,14,23,2.5,0,0,0,0,0,0
Treylin Payne,HOU,LB,12,11,23,1.0,0,0,1,0,0,0
Courtney McBride,FAU,LB,10,13,23,3.0,0,1,0,0,0,1
Cashius Howell,BGSU,LB,13,10,23,9.5,0,1,0,0,0,1
Paul Oyewale,TCU,DL,12,11,23,3.0,0,0,0,0,0,0
T.J. Searcy,FLA,DE,9,14,23,0.5,0,0,0,0,0,1
Javien Toviano,LSU,S,13,10,23,0.0,24,1,0,0,0,0
Nathan Latu,OKST,DE,9,14,23,2.0,0,0,0,0,0,1
Caleb Coleman,TXST,S,15,8,23,1.0,0,2,0,0,0,0
Bryce Ganious,WAKE,DL,7,16,23,1.0,16,0,0,0,0,0
David Fisher,SHSU,DB,18,5,23,0.0,0,3,0,0,0,1
BJ Sculark,NMSU,CB,15,8,23,0.0,1,3,0,0,0,0
Jaylen Smith,UNT,LB,15,8,23,0.0,0,0,1,0,0,1
NuNu Campbell,TLSA,CB,16,7,23,0.0,10,3,0,0,0,0
Tyreak Sapp,FLA,DL,12,11,23,2.0,0,1,0,0,0,2
Vontroy Malone,TLSA,DL,6,17,23,1.5,21,0,0,0,0,0
Carson Willich,ISU,LB,11,12,23,0.0,0,0,0,0,0,1
Juan Lua,MASS,S,14,9,23,0.0,4,5,2,0,0,0
KK Meier,NEV,DB,15,8,23,0.0,0,4,1,98,1,1
Devon Lynch,WKU,LB,14,9,23,0.0,7,0,0,0,0,0
A'Marion McCoy,BOIS,CB,19,4,23,1.0,0,4,2,21,0,0
Tyrecus Davis,WYO,CB,20,3,23,0.0,0,6,1,0,0,1
Cian Slone,USU,DE,10,13,23,2.0,57,4,0,0,0,0
Amari Gainer,UNC,LB,14,8,22,2.0,10,2,0,0,0,0
Raymond Scott,FRES,LB,10,12,22,0.0,0,1,0,0,0,0
Tyler Manoa,ARIZ,DL,6,16,22,1.0,37,1,0,0,0,0
Charles Woods,SMU,CB,18,4,22,0.0,0,9,0,0,0,0
Kurott Garland,TENN,DL,13,9,22,2.0,0,0,0,0,0,0
Noah Pierre,IU,DB,16,6,22,1.0,0,2,0,0,0,0
Jamall Hickbottom,USA,DL,8,14,22,0.5,7,0,0,0,0,1
Jarrian Jones,FSU,DB,15,7,22,1.0,0,2,3,30,1,1
Marley Cook,MTSU,DT,8,14,22,1.0,0,1,0,0,0,1
Jahfari Harvey,MIA,DL,9,13,22,1.0,0,0,0,0,0,0
Steve Linton,TTU,LB,13,9,22,3.0,24,0,0,0,0,2
Alex Merritt,EMU,DL,5,17,22,0.0,0,1,0,0,0,0
Garmon Randolph,BAY,LB,15,7,22,0.0,36,1,0,0,0,0
Kori Roberson Jr.,SMU,DT,11,11,22,2.5,0,0,1,16,1,0
Tyler Guidry,UL,LB,16,6,22,3.0,0,0,1,0,0,1
Latrell Jean,FAU,DL,8,14,22,1.0,0,0,1,11,1,0
Avery Helm,TCU,CB,15,7,22,1.0,0,4,0,0,0,1
Norell Pollard,VT,DL,7,15,22,3.0,10,0,0,0,0,0
Ali Saad,BGSU,DL,12,10,22,1.5,14,0,0,0,0,2
Vai Kaho,SDSU,LB,11,11,22,0.5,15,0,0,0,0,0
Devonte Golden-Nelson,AKR,CB,15,7,22,0.0,18,1,2,50,1,0
Christopher Townsel,USF,DB,15,7,22,0.0,0,1,0,0,0,0
Maason Smith,LSU,DT,6,16,22,1.5,19,2,0,0,0,0
Jahvaree Ritzie,UNC,DL,12,10,22,0.5,0,1,0,0,0,1
Akelo Stone,MISS,DT,11,11,22,1.5,0,1,0,0,0,0
Jason Marshall Jr.,FLA,CB,17,5,22,0.0,3,8,0,0,0,0
Cedric Woods,LT,DB,15,7,22,0.0,1,0,2,49,1,1
Darius Hodges,TULN,DL,17,5,22,7.5,0,0,0,0,0,0
Solomon Brown,BUFF,CB,12,10,22,0.0,39,0,0,0,0,0
Mekhi Wingo,LSU,DT,9,13,22,2.5,0,0,0,0,0,0
Nate Wiggins,CLEM,CB,16,6,22,1.0,9,6,2,46,1,2
Gabriel Lopez,UNM,DE,8,14,22,1.0,0,0,0,0,0,1
Aaron Hall,DUKE,DT,10,12,22,1.5,57,2,0,0,0,1
Kani Walker,OU,DB,11,11,22,0.0,0,4,0,0,0,1
Jeremiah Peters,TOL,LB,12,10,22,3.5,0,0,0,0,0,1
Elijah Rikard,CMU,DB,13,9,22,0.0,18,1,1,0,0,0
Jordan Lovett,UK,DB,14,8,22,0.0,6,0,1,0,0,0
Evan Branch-Haynes,BGSU,DL,10,12,22,0.5,0,1,0,0,0,0
Zion Branch,USC,S,15,7,22,0.0,26,0,0,0,0,1
Brandon Cleveland,NCSU,DL,9,13,22,3.0,0,0,0,0,0,2
Daylen Everette,UGA,DB,17,5,22,0.0,3,5,0,0,0,0
Kobie McKinzie,OU,LB,12,10,22,0.0,0,3,0,0,0,0
Jaheim Oatis,ALA,DL,7,15,22,0.5,0,2,0,0,0,0
Gentry Williams,OU,DB,15,7,22,0.0,0,1,3,11,0,0
Pheldarius Payne,VT,DL,7,15,22,3.0,38,0,0,0,0,0
Joshua Eaton,TXST,CB,18,4,22,0.0,0,6,0,0,0,0
Tre Colbert,MD,DL,10,12,22,3.0,0,0,0,0,0,1
Malachi Lawrence,UCF,DE,16,6,22,6.5,0,1,0,0,0,0
Tyler Williams,UTEP,S,13,9,22,0.0,32,2,0,0,0,0
Bryan Thomas Jr.,SC,DE,12,10,22,1.0,0,0,0,0,0,1
Derrieon Craig,MASS,LB,9,13,22,1.5,15,1,0,0,0,0
Kelby Collins,FLA,DE,5,17,22,1.5,0,1,0,0,0,1
Malik Muhammad,TEX,DB,14,8,22,0.0,0,2,0,0,0,0
Teitum Tuioti,ORE,LB,16,6,22,2.0,0,1,0,0,0,0
Dominic DeLuca,PSU,LB,14,8,22,1.0,1,3,2,35,1,2
Tanner Wall,BYU,S,8,14,22,0.0,0,0,0,0,0,0
Jonathan Thompson,CIN,LB,12,10,22,0.0,0,0,0,0,0,0
Kenneth Grant,MICH,DL,13,9,22,2.5,0,3,1,-3,0,0
Chance Rucker,MSU,DB,14,8,22,0.0,7,3,1,7,0,0
Landon Robinson,NAVY,G,11,11,22,4.0,0,0,0,0,0,0
Johnny Hudson Jr.,FRES,DL,11,11,22,1.0,25,0,0,0,0,0
Chace Davis,BGSU,DL,11,11,22,1.5,0,2,0,0,0,0
Demeco Roland,USM,DL,6,16,22,0.5,14,0,0,0,0,0
Cooper Webb,UNLV,DL,9,13,22,2.0,0,0,0,0,0,0
Nikhil Webb Walker,NMSU,LB,13,9,22,3.0,15,0,0,0,0,1
Monty Montgomery,MISS,LB,9,12,21,0.0,0,0,0,0,0,0
Andrew Mata'afa,USF,LB,10,11,21,0.5,0,0,0,0,0,0
A.J. Hampton Jr.,TULN,DB,20,1,21,0.0,0,3,0,0,0,0
Teradja Mitchell,FLA,LB,13,8,21,0.0,0,0,0,0,0,0
Nasir Peoples,VT,S,14,7,21,0.0,21,1,0,0,0,1
Cam Goode,MICH,DL,11,10,21,1.0,67,0,0,0,0,0
Rondell Bothroyd,OU,DL,8,13,21,0.0,0,0,0,0,0,0
Michael Fairbanks II,UAB,LB,13,8,21,2.5,0,0,0,0,0,3
Logan Taylor,HAW,LB,18,3,21,0.0,15,0,0,0,0,0
James Makszin,BALL,DL,4,17,21,0.5,29,0,0,0,0,0
Demitri Washington,BOIS,DE,15,6,21,1.5,0,0,0,0,0,0
Donte Martin,UNM,CB,16,5,21,0.0,0,6,0,0,0,1
Jarvis Brownlee Jr.,LOU,DB,13,8,21,0.0,19,4,0,0,0,0
Grayson Murphy,UCLA,DL,15,6,21,3.0,0,1,0,0,0,2
Gavin Potter,ARST,LB,11,10,21,0.0,21,0,0,0,0,0
Braiden McGregor,MICH,DE,8,13,21,1.5,48,3,0,0,0,0
Myles Murphy,UNC,DL,12,9,21,1.0,0,0,0,0,0,0
